mode,avg,median,max,min,maxfreq,maxfreq_power,second_maxfreq,second_maxfreq_power
psk31,2.31E-17,0.028161898,1.332992027,1.304626714,955,1036.264282,452,1034.207275
psk31,5.93E-17,0.911725877,1.006482224,1.424572913,1023,1216.422974,1532,945.9638062
psk31,1.76E-17,0.013311051,1.209198403,1.228918466,978,1460.768921,449,643.6651611
psk31,4.56E-17,0.428777695,1.246506853,1.282225025,942,961.7001343,230,954.5028687
psk31,0,0.556860672,1.453345286,1.126985787,1025,1125.791138,1897,863.3968506
psk31,2.55E-17,0.235818812,1.261160331,1.318709025,987,995.4093018,411,990.760437
psk31,2.00E-17,0.429697698,1.315798683,1.240612148,1090,1053.26062,1747,845.7288208
psk31,3.97E-17,0.55132807,1.262608591,1.258415839,1105,926.8674316,1639,892.6378784
psk31,1.89E-17,0.363523005,1.206357195,1.231828764,974,1039.114136,717,805.6312256
psk31,3.65E-17,0.56485777,1.26531833,1.2742365,1060,853.4776001,1845,842.8406372
psk31,2.95E-17,0.593106827,1.225333737,1.266719378,1051,947.8759766,157,817.3271484
psk31,1.05E-17,1.103964072,1.264707813,1.267945518,1064,1160.77771,1381,760.8704834
psk31,1.63E-17,0.067123139,1.317583017,1.292689437,954,1057.262085,1131,962.5485229
psk31,5.42E-17,1.07177205,1.149819655,1.338171715,1028,954.0440674,332,848.8453369
psk31,3.96E-17,0.052476084,1.297696236,1.301406464,999,1127.738525,515,1109.313843
psk31,2.50E-17,0.975404334,1.300560023,1.321753024,1037,1041.86499,1940,764.8834229
psk31,1.22E-17,0.378464593,1.269857468,1.273002333,982,968.2672729,857,963.2005615
psk31,3.68E-17,0.125587911,1.358982483,1.286091252,999,1159.397095,1902,1096.887817
psk31,3.38E-17,0.471726549,1.291960452,1.254466507,1006,1135.12085,569,1094.509033
psk31,2.13E-17,0.029334629,1.303976771,1.281922703,972,1003.430603,1362,1001.447937
psk31,2.28E-17,0.672009333,1.275833925,1.275880999,1113,861.3439331,948,859.4949951
psk31,4.35E-17,0.658291209,1.261684974,1.317907481,996,971.6976318,19,944.4193115
psk31,2.60E-17,0.591564843,1.271159062,1.319884759,969,1049.70166,389,997.4082031
psk31,2.29E-17,0.012304805,1.227287064,1.230394258,1052,1069.428223,1857,1055.421631
psk31,2.95E-17,0.601772262,1.305833587,1.393512333,958,808.4865723,1284,682.8728027
psk31,2.78E-17,0.532631032,1.286184248,1.312796871,1047,1081.843872,288,836.3729858
psk31,1.77E-17,0.001575841,1.286895806,1.263213289,1078,933.21521,402,901.5599976
psk31,1.77E-17,0.499602418,1.282589559,1.238750979,1108,915.3186035,596,911.460022
psk31,2.22E-17,0.671026842,1.22932642,1.263331922,1079,1360.512695,591,660.6290894
psk31,2.24E-17,0.545303131,1.155051056,1.195483518,949,1187.723145,1610,838.3794556
psk31,2.48E-17,0.732562538,1.317094375,1.323095421,1069,904.4690552,1971,819.5856934
psk31,3.42E-17,0.007730636,1.1586354,1.188576797,984,1493.72644,380,671.6075439
psk31,3.54E-17,0.173929922,1.882824759,1.385795898,1030,977.9669189,500,967.5733032
psk31,3.09E-17,0.162716953,1.284482774,1.418976815,1074,968.2539063,1683,927.2169189
psk31,4.24E-17,0.645291936,1.259238183,1.284176836,1060,863.8395996,1571,757.3717651
psk31,4.22E-17,0.270054437,1.213836862,1.187126816,1050,1154.820923,1838,744.2084351
psk31,2.18E-17,0.608759306,1.29732745,1.298210404,1096,981.7971191,382,784.9987183
psk31,1.37E-17,0.042508439,1.302032889,1.287164493,967,891.7183228,266,850.749939
psk31,2.28E-17,0.608657783,1.297388937,1.287180699,1048,779.3861084,1530,710.1268311
psk31,1.47E-17,0.125056889,1.295945796,1.24442499,1035,1389.799561,519,809.9794312
psk31,4.11E-17,0.017420026,1.177881134,1.230035362,980,1162.882568,1248,854.7367554
psk31,3.04E-17,0.55302949,1.291767107,1.300539797,1060,919.2371216,325,855.8874512
psk31,3.83E-17,0.041830676,1.343496723,1.277522837,1036,1188.023804,768,1056.655029
psk31,1.65E-17,0.041921188,1.315287174,1.30365517,1099,790.638855,1952,786.6522827
psk31,2.21E-17,0.356246151,1.292015319,1.277573176,1097,1073.752441,1759,1029.054932
psk31,2.31E-17,0.384647989,1.25322289,1.292386142,1076,920.9348755,1179,891.0882568
psk31,3.11E-17,0.455124821,1.269172762,1.261474041,1007,860.994873,1732,793.9949341
psk31,1.04E-17,0.620588145,1.273751313,1.261793483,1015,1003.067322,1674,823.7250977
psk31,2.16E-17,0.538067425,1.321248497,1.224532537,937,1058.861572,1691,1003.584534
psk31,3.45E-17,0.542472162,1.243370457,1.208996972,1062,989.9297485,976,958.9630737
psk31,3.86E-17,0.404562311,1.247138816,1.282623841,995,1228.694702,1929,662.7145996
psk31,4.58E-17,0.195051992,1.2264049,1.291188837,1012,982.1595459,1884,860.5435181
psk31,3.07E-17,0.467297057,1.220127624,1.260266927,1047,972.4229126,41,911.9868164
psk31,2.22E-17,0.098072296,1.23642059,1.246458249,1070,853.3543701,248,840.5187378
psk31,2.51E-17,0.005952266,1.292200013,1.270648801,960,1281.096924,370,776.9544678
psk31,3.22E-17,0.469804712,1.257478544,1.295855893,994,974.8677368,424,960.5490723
psk31,2.43E-17,0.590342262,1.255292643,1.327486119,1054,1064.52356,288,938.1869507
psk31,2.64E-17,0.581449156,1.321994881,1.320037574,1006,953.1412964,366,893.3463745
psk31,2.44E-17,0.325404791,1.239415217,1.262063774,949,1013.798401,1544,922.7558594
psk31,2.72E-17,0.519045541,1.314986063,1.328340242,955,1299.498657,388,1202.695679
psk31,2.07E-17,0.255868101,1.228898112,1.282367515,959,851.9996338,1579,753.9199219
psk31,1.41E-17,0.544124035,1.326917052,1.323794306,945,1006.698792,202,942.84552
psk31,2.06E-17,0.099162323,1.271971212,1.340446507,977,822.7555542,1674,775.5424194
psk31,3.92E-17,0.256529604,1.292277068,1.356763812,1052,1218.118408,204,1166.233032
psk31,3.05E-17,0.218133866,1.341788695,1.337087907,1075,1101.23645,243,1060.836426
psk31,2.17E-17,0.525675405,1.218664434,1.213808347,988,1019.962646,0,957.0305786
psk31,2.43E-17,0.582639812,1.271088781,1.277296596,1103,893.9941406,1588,879.3476563
psk31,0,1.215525422,1.341960039,1.316028983,1028,985.7800293,1992,870.6890259
psk31,2.91E-17,0.013798012,1.289032502,1.338574456,1076,1058.245972,1766,844.0031738
psk31,3.95E-17,0.017231707,1.232695029,1.306593622,975,1111.498413,432,1053.075562
psk31,1.77E-17,0.2294692,1.297334918,1.283006302,1013,948.4321899,169,898.6470947
psk31,2.55E-17,0.473570673,1.306578008,1.299087908,968,1082.383301,1130,979.6870117
psk31,2.10E-17,0.165971416,1.228632439,1.310973323,1062,919.5152588,727,806.5641479
psk31,2.02E-17,1.143594566,1.330517754,1.288390321,1037,977.3154907,410,764.0274048
psk31,1.49E-17,0.023253681,1.258285469,1.245361998,1004,1008.500061,289,905.7138062
psk31,4.35E-17,0.552663331,1.268454106,1.316877839,1048,868.0888672,273,824.6103516
psk31,1.92E-17,0.018312837,1.256399718,1.266462758,1101,890.4241943,1832,853.3186035
psk31,4.44E-17,1.133900483,1.502166813,1.138347268,1017,1196.014771,1628,1096.646729
psk31,2.85E-17,0.090120024,1.278515185,1.242432807,943,1188.678711,1242,803.6679688
psk31,3.45E-17,0.449137226,1.243957977,1.266888295,965,977.024231,584,818.8432007
psk31,3.75E-17,0.257615659,1.246643839,1.251543078,1000,1077.173706,1287,887.8380127
psk31,1.73E-17,0.600501809,1.292484126,1.336726408,1009,1155.717285,1344,1081.573486
psk31,1.39E-17,0.590026427,1.254125161,1.309597472,983,1101.603027,268,966.9899292
psk31,2.72E-17,0.862704266,1.227856889,1.235490291,1046,989.7843018,661,899.6341553
psk31,3.43E-17,0.625296757,1.290578202,1.315288896,1039,1064.797119,1856,913.861084
psk31,2.11E-17,0.532129701,1.194725584,1.225324869,948,1081.163086,1686,916.6541748
psk31,1.46E-17,0.541846901,1.319780783,1.295163624,946,930.6774902,1798,754.0111084
psk31,1.32E-17,0.708490595,1.243764647,1.232251401,1044,1417.949341,682,768.1109009
psk31,1.47E-17,0.022351318,1.254770405,1.243281649,1055,953.7393188,861,813.0739746
psk31,2.93E-17,0.254649297,1.322659356,1.272418777,981,802.1027222,881,796.6282349
psk31,1.59E-17,0.811146621,1.336529167,1.358319671,1057,1034.651245,1436,961.5906982
psk31,2.57E-17,0.542265417,1.219777583,1.270166394,1082,1004.484253,1469,930.3209229
psk31,3.85E-17,0.436414174,1.258626635,1.242752512,1005,895.1246338,17,892.7282104
psk31,3.51E-17,0.417337315,1.292294497,1.227736011,1045,892.182312,1357,779.3236084
psk31,3.63E-17,0.582528855,1.187843875,1.241653878,1054,975.5158081,38,783.2064819
psk31,3.82E-17,0.270759994,1.353952465,1.262772191,1011,1098.210938,1738,852.4197998
psk31,3.23E-17,0.143747915,1.188493237,1.261988047,1051,1419.375977,318,756.2903442
psk31,1.96E-17,0.535074966,1.302936354,1.297700339,1083,1015.821167,1900,855.9779663
psk31,2.15E-17,0.148987923,1.23148013,1.21930583,990,1199.154053,1107,839.0714722
psk31,2.24E-17,0.481399639,1.273631327,1.243062167,1068,1037.118896,1674,827.795105
psk31,6.40E-17,0.040837599,1.21989192,1.312030905,1018,1063.762695,4,912.9759521
psk31,2.61E-17,0.564382952,1.255776352,1.230365075,959,965.3806763,1798,809.0267944
psk31,2.68E-17,0.072769226,1.3561512,1.304856063,959,969.0599976,1264,829.1932983
psk31,1.50E-17,0.115385578,1.282413114,1.228268647,981,1524.592163,1376,711.3233643
psk31,4.37E-17,0.748119759,1.322260785,1.275926261,1002,1110.428711,520,747.1069336
psk31,6.21E-17,0.03669846,1.414090805,1.30354669,1025,1062.284058,115,986.829834
psk31,2.65E-17,0.575161068,1.265422353,1.226479116,988,1006.528381,709,818.1057129
psk31,2.48E-17,0.011436842,1.297472242,1.346822062,967,1230.42688,1973,1063.179077
psk31,3.08E-17,0.014379188,1.296084287,1.288072845,947,1187.342041,571,847.3173828
psk31,4.05E-17,0.533647692,1.248488273,1.254602815,1044,989.3835449,641,866.4227905
psk31,3.20E-17,0.085627107,1.177368488,1.217353832,1013,1108.645874,1153,932.4191895
psk31,2.16E-17,0.075005615,1.354333627,1.341411258,1072,877.6900635,120,806.732666
psk31,2.77E-17,0.1214122,1.204760314,1.277685276,1076,1004.429321,305,920.039917
psk31,1.69E-17,0.333247922,1.368823597,1.290486808,950,944.9837646,243,819.8653564
psk31,3.84E-17,0.527858181,1.238123643,1.25445616,961,996.0643311,190,981.6387329
psk31,2.27E-17,0.131733829,1.259407387,1.25994188,1056,1189.998535,1781,865.1883545
psk31,2.94E-17,0.550172494,1.270951565,1.359125408,1109,906.0089722,727,875.9207153
psk31,3.54E-17,0.529168182,1.243366165,1.245321962,1053,1041.207397,555,843.78479
psk31,1.55E-17,0.11421858,1.399056948,1.308760787,1034,1137.340454,1546,981.0750732
psk31,3.93E-17,0.228706047,1.455883128,1.098460611,1025,1179.980225,192,925.0855103
psk31,2.78E-17,0.491018731,1.346189723,1.319176932,1097,1178.706055,252,823.4838867
psk31,2.53E-17,0.01309872,1.254684268,1.258316807,996,1059.733887,644,1040.694458
psk31,2.09E-17,0.071918789,1.336195045,1.261594379,1089,840.9859619,187,830.6269531
psk31,4.05E-17,0.239097334,1.347848941,1.302169467,1018,1223.222168,123,858.8394775
psk31,2.97E-17,0.442796932,1.350126497,1.292511887,939,981.0274048,1883,949.5150757
psk31,2.02E-17,0.026545595,1.255673278,1.197005298,984,870.7781372,1609,829.6987305
psk31,3.97E-17,0.40849002,1.319322545,1.318586897,998,1035.414673,1987,835.7337646
psk31,2.41E-17,0.023320508,1.233124891,1.227175903,977,1376.101074,1439,812.5048828
psk31,3.11E-17,0.323135816,1.243706346,1.242192408,989,1000.802002,396,868.4025269
psk31,1.76E-17,0.095265626,1.244489022,1.226573021,1074,1037.48584,1425,757.5219727
psk31,3.85E-17,0.427177355,1.164690949,1.210737711,1006,1140.947998,1592,898.4298096
psk31,1.88E-17,0.210775013,1.226011363,1.227443636,967,1118.229126,236,1036.843384
psk31,2.63E-17,0.028025909,1.267162164,1.229371444,1090,1052.137817,1918,907.2747803
psk31,2.09E-17,0.019233835,1.239205026,1.268952726,1075,978.963562,1818,847.6229858
psk31,2.51E-17,0.653738042,1.227967806,1.24243482,1058,908.1524048,410,888.4447632
psk31,2.87E-17,0.009687601,1.298314795,1.295269007,987,1002.247131,236,924.9631348
psk31,1.52E-17,0.209623811,1.327981409,1.284681505,1085,960.428894,1521,801.8188477
psk31,2.15E-17,0.340535032,1.274489533,1.305868411,1105,1133.137085,1735,838.989624
psk31,2.84E-17,0.116656954,1.272256939,1.291586916,966,1061.231201,127,903.6690063
psk31,1.39E-17,0.166903727,1.253135,1.252842404,945,1040.851074,428,870.6949463
psk31,3.93E-17,0.277624899,1.131695345,1.436660319,1031,1179.691895,1785,712.9746094
psk31,3.09E-17,0.012785217,1.278658881,1.299646408,1002,883.5668335,372,867.9261475
psk31,1.94E-17,0.424124018,1.251881266,1.210776582,967,1022.371521,1588,805.3995361
psk31,3.39E-17,0.584630459,1.332212808,1.318690923,1054,1082.895142,476,981.1098022
psk31,1.58E-17,0.058742002,1.201034388,1.231775385,975,1405.802246,1966,658.0146484
psk31,2.71E-17,0.267581204,1.22596957,1.280177161,964,830.9749146,349,793.5997925
psk31,2.37E-17,0.55280682,1.271697168,1.314595289,941,1234.86084,197,702.5290527
psk31,2.12E-17,0.58161138,1.284501428,1.285675958,1087,1243.462769,635,1065.56665
psk31,1.12E-17,0.581611846,1.280936416,1.217996415,958,926.4213867,1598,808.6619263
psk31,3.14E-17,0.290490932,1.24777761,1.238584515,1068,952.333313,105,820.3040161
psk31,2.87E-17,0.070011653,1.250393789,1.297587063,1099,913.2706909,167,822.3094482
psk31,3.87E-17,0.592529816,1.355777946,1.29991467,971,986.8063965,1335,802.6174316
psk31,2.64E-17,0.551783482,1.302637387,1.273648571,982,952.751709,454,893.2261963
psk31,3.58E-17,0.109435649,1.214332678,1.182093102,1085,1007.935669,426,908.0744629
psk31,3.00E-17,0.557975856,1.276765933,1.26350822,993,900.3551025,1359,881.5142212
psk31,3.57E-17,0.355056641,1.26750171,1.272933023,997,1183.776367,1401,1152.827881
psk31,1.65E-17,0.024605817,1.263587258,1.272763719,980,822.9633179,1482,815.1713257
psk31,3.93E-17,0.885056733,1.239907489,1.224835532,1045,1359.350098,402,829.8841553
psk31,3.15E-17,0.050339864,1.289406668,1.281530108,1073,849.4196777,1811,846.5986328
psk31,2.52E-17,0.374549267,1.249303185,1.217297479,1059,1348.552002,171,676.6856689
psk31,3.10E-17,0.182107917,1.345207886,1.293878112,1064,1188.137939,342,990.7174683
psk31,2.48E-17,0.300762294,1.298689902,1.341699202,1106,1033.194092,422,729.1270142
psk31,2.33E-17,0.331719161,1.240411229,1.366897233,1033,1314.643555,94,896.9993896
psk31,2.89E-17,0.382084564,1.213645157,1.204214271,1082,1397.387085,1951,806.1642456
psk31,1.52E-17,0.132071878,1.184231908,1.281040398,958,1208.379761,1899,1123.470581
psk31,3.58E-17,0.012287695,1.311151009,1.208885756,962,953.8761597,362,868.656189
psk31,4.05E-17,0.006335883,1.279442459,1.243422315,1044,916.7275391,1590,841.0186768
psk31,1.96E-17,0.047550552,1.272975495,1.260873959,1066,1096.707642,1715,807.2507324
psk31,2.46E-17,0.441071014,1.161733592,1.189824977,1083,1598.622314,597,673.6324463
psk31,1.05E-17,0.325258688,1.339538496,1.380239963,1066,1235.186157,4,1016.21759
psk31,2.12E-17,0.103297405,1.259934727,1.32074739,969,1012.809937,424,826.1911011
psk31,4.89E-17,0.13040006,1.259243306,1.305471495,1039,1069.67395,428,1015.320129
psk31,1.41E-17,0.05606412,1.292677179,1.29873846,1072,1160.797729,697,848.2764282
psk31,1.94E-17,0.351301419,1.251672708,1.286353363,999,1184.477539,834,716.9570923
psk31,3.51E-17,0.329631445,1.245433095,1.220229498,987,773.5576172,1561,769.7275391
psk31,3.35E-17,0.010932941,1.196298424,1.246419582,1066,1113.559814,496,771.0704956
psk31,2.27E-17,0.575208857,1.322671504,1.265212212,980,970.6611938,243,832.9060059
psk31,5.15E-17,0.54421768,1.259514894,1.272945913,1045,1361.347534,1239,736.0310669
psk31,1.54E-17,1.090424689,1.217681275,1.238870565,1109,1410.393799,1957,736.5947876
psk31,1.56E-17,0.008227159,1.344607734,1.385256929,1100,1239.523682,2006,1037.119751
psk31,3.75E-17,0.1238658,1.329031228,1.289909573,1011,1015.284241,1845,887.2272339
psk31,1.39E-17,0.64919665,1.286851624,1.279484914,1027,981.0377197,114,922.055481
psk31,1.95E-17,0.549693075,1.258658248,1.240944289,958,898.8969116,392,779.0587769
psk31,3.40E-17,0.043017412,1.272393014,1.251318117,949,887.1425171,1251,830.3015137
psk31,2.41E-17,0.570231475,1.251051727,1.223006054,988,933.6123047,397,907.5380249
psk31,1.95E-17,0.546037236,1.22381885,1.295418688,1075,888.3378296,620,855.725647
psk31,2.19E-17,0.398029283,1.239555787,1.267915974,1057,903.5228271,1729,886.7960815
psk31,1.74E-17,1.145237202,1.382188172,1.293110769,1095,936.7224121,1571,923.9763184
psk31,2.80E-17,0.422984727,1.194348661,1.308866611,1019,1008.765259,305,846.1646729
psk31,2.55E-17,1.01665405,1.281847285,1.258165559,986,1085.523315,259,1033.824219
psk31,2.91E-17,0.627622697,1.306525889,1.242910088,1058,953.5135498,277,890.239502
psk31,1.10E-17,0.128300046,1.256975343,1.208420221,1016,1053.529297,864,935.590271
psk31,1.76E-17,0.270334137,1.249520751,1.233716272,1074,1080.627686,1427,860.3032837
rtty100_850,1.38E-17,0.035950545,1.157201282,1.129503993,1161,1233.816528,1593,843.2783813
rtty100_850,1.87E-17,0.995746999,1.117476382,1.123412359,816,1060.339355,143,1037.097534
rtty100_850,4.92E-17,1.015716328,1.132649747,1.128511049,1174,1102.496582,437,678.0394287
rtty100_850,2.34E-17,0.031835399,1.133480563,1.167801911,1198,968.5439453,1739,946.2601929
rtty100_850,2.62E-17,1.007969558,1.15662516,1.162632074,824,879.9865112,38,836.8044434
rtty100_850,2.60E-17,0.908580751,1.13640318,1.115548357,1181,1032.617065,1642,933.5006714
rtty100_850,2.05E-17,0.585990786,1.126850067,1.129713856,1103,953.8322754,301,684.0640869
rtty100_850,3.64E-17,0.007639075,1.173673231,1.136110196,1149,916.3986816,103,801.3596802
rtty100_850,2.25E-17,1.033752757,1.161792962,1.119714061,813,1183.424194,209,878.2186279
rtty100_850,2.21E-17,0.785570154,1.109467382,1.150247482,946,792.1675415,585,732.1484375
rtty100_850,4.09E-17,1.045515464,1.122402351,1.131833485,920,787.0585327,410,774.2503052
rtty100_850,3.62E-17,0.008746288,1.135950427,1.132519824,1246,983.5986938,1765,709.31604
rtty100_850,1.70E-17,0.077087688,1.119865839,1.122452519,904,1001.878357,429,600.5758667
rtty100_850,1.51E-17,0.069668182,1.152448266,1.160516257,919,1146.358154,363,947.8700562
rtty100_850,2.85E-17,0.255075773,1.140404141,1.13036112,1249,874.2232666,504,656.4648438
rtty100_850,3.74E-17,0.062188671,1.131590761,1.109173613,904,837.9030762,424,689.8109741
rtty100_850,2.31E-17,0.009267163,1.142777947,1.157408351,1234,1088.985962,88,972.5370483
rtty100_850,3.33E-17,0.009322208,1.121054619,1.104908522,1254,985.7967529,1133,800.7025146
rtty100_850,2.30E-17,0.435188239,1.112672234,1.127759973,1216,868.9584351,1509,650.6653442
rtty100_850,3.93E-17,1.015053847,1.117067134,1.10447526,1253,939.4868164,1351,896.7258301
rtty100_850,2.76E-17,1.039599899,1.130376378,1.154948762,1250,1065.012939,542,942.102417
rtty100_850,3.57E-17,1.027502416,1.128916615,1.119802952,1224,1038.800415,699,806.3447876
rtty100_850,2.91E-17,1.035149889,1.13955852,1.13143814,854,1068.018921,1898,1003.268616
rtty100_850,3.79E-17,0.02880019,1.162236903,1.152086613,838,875.4125977,1408,720.079834
rtty100_850,1.32E-17,0.027904799,1.185290925,1.116879234,935,857.2286987,508,669.2937622
rtty100_850,4.33E-17,0.733367535,1.15183342,1.135721596,927,1219.892944,121,798.5325317
rtty100_850,3.35E-17,0.907803696,1.125821755,1.150915359,1153,853.8446655,1797,689.9030151
rtty100_850,3.14E-17,0.023287182,1.134417061,1.126093648,796,1115.011108,70,980.2634277
rtty100_850,1.99E-17,0.921700014,1.152354694,1.151368782,1118,1163.450073,1330,918.4071655
rtty100_850,3.54E-17,0.045120168,1.14636291,1.134699632,1242,993.9197388,601,634.9802856
